001344 | fetch | pc=0066 acc=30          z=0 n=0 irq=0 | 0065: st 29
001345 | addr  | pc=0066 acc=30          z=0 n=0 irq=0 | data address <- 29
001346 | mem   | pc=0066 acc=30          z=0 n=0 irq=0 | mem[29] <- acc
001347 | fetch | pc=0067 acc=30          z=0 n=0 irq=0 | 0066: ldx 29
001348 | addr  | pc=0067 acc=30          z=0 n=0 irq=0 | ptr address <- 29
001349 | mem   | pc=0067 acc=30          z=0 n=0 irq=0 | address <- mem[29]
001350 | mem   | pc=0067 acc=49          z=0 n=0 irq=0 | acc <- mem[30]
001351 | fetch | pc=0068 acc=49          z=0 n=0 irq=0 | 0067: st 65281
001352 | addr  | pc=0068 acc=49          z=0 n=0 irq=0 | data address <- 65281
001353 | mem   | pc=0068 acc=49          z=0 n=0 irq=0 | mem[65281] <- acc
001354 | fetch | pc=0069 acc=49          z=0 n=0 irq=0 | 0068: ld 28
001355 | addr  | pc=0069 acc=49          z=0 n=0 irq=0 | data address <- 28
001356 | mem   | pc=0069 acc=1           z=0 n=0 irq=0 | acc <- mem[28]
001357 | fetch | pc=0070 acc=1           z=0 n=0 irq=0 | 0069: sub 0
001358 | mem   | pc=0070 acc=1           z=0 n=0 irq=0 | operand <- mem[0]
001359 | exec  | pc=0070 acc=0           z=1 n=0 irq=0 | acc -= mem[0]
001360 | fetch | pc=0071 acc=0           z=1 n=0 irq=0 | 0070: st 28
001361 | addr  | pc=0071 acc=0           z=1 n=0 irq=0 | data address <- 28
001362 | mem   | pc=0071 acc=0           z=1 n=0 irq=0 | mem[28] <- acc
001363 | fetch | pc=0072 acc=0           z=1 n=0 irq=0 | 0071: jmp 61
001364 | exec  | pc=0061 acc=0           z=1 n=0 irq=0 | pc <- 61
001365 | fetch | pc=0062 acc=0           z=1 n=0 irq=0 | 0061: ld 28
001366 | addr  | pc=0062 acc=0           z=1 n=0 irq=0 | data address <- 28
001367 | mem   | pc=0062 acc=0           z=1 n=0 irq=0 | acc <- mem[28]
001368 | fetch | pc=0063 acc=0           z=1 n=0 irq=0 | 0062: jz 72
001369 | exec  | pc=0072 acc=0           z=1 n=0 irq=0 | jz taken
001370 | fetch | pc=0073 acc=0           z=1 n=0 irq=0 | 0072: ret 0
001371 | exec  | pc=0022 acc=0           z=1 n=0 irq=0 | ret
001372 | fetch | pc=0023 acc=0           z=1 n=0 irq=0 | 0022: ld 25
001373 | addr  | pc=0023 acc=0           z=1 n=0 irq=0 | data address <- 25
001374 | mem   | pc=0023 acc=24          z=0 n=0 irq=0 | acc <- mem[25]
001375 | fetch | pc=0024 acc=24          z=0 n=0 irq=0 | 0023: add 0
001376 | mem   | pc=0024 acc=24          z=0 n=0 irq=0 | operand <- mem[0]
001377 | exec  | pc=0024 acc=25          z=0 n=0 irq=0 | acc += mem[0]
001378 | fetch | pc=0025 acc=25          z=0 n=0 irq=0 | 0024: st 25
001379 | addr  | pc=0025 acc=25          z=0 n=0 irq=0 | data address <- 25
001380 | mem   | pc=0025 acc=25          z=0 n=0 irq=0 | mem[25] <- acc
001381 | fetch | pc=0026 acc=25          z=0 n=0 irq=0 | 0025: ld 26
001382 | addr  | pc=0026 acc=25          z=0 n=0 irq=0 | data address <- 26
001383 | mem   | pc=0026 acc=1           z=0 n=0 irq=0 | acc <- mem[26]
001384 | fetch | pc=0027 acc=1           z=0 n=0 irq=0 | 0026: sub 0
001385 | mem   | pc=0027 acc=1           z=0 n=0 irq=0 | operand <- mem[0]
001386 | exec  | pc=0027 acc=0           z=1 n=0 irq=0 | acc -= mem[0]
001387 | fetch | pc=0028 acc=0           z=1 n=0 irq=0 | 0027: st 26
001388 | addr  | pc=0028 acc=0           z=1 n=0 irq=0 | data address <- 26
001389 | mem   | pc=0028 acc=0           z=1 n=0 irq=0 | mem[26] <- acc
001390 | fetch | pc=0029 acc=0           z=1 n=0 irq=0 | 0028: jz 32
001391 | exec  | pc=0032 acc=0           z=1 n=0 irq=0 | jz taken
001392 | fetch | pc=0033 acc=0           z=1 n=0 irq=0 | 0032: ld 2
001393 | addr  | pc=0033 acc=0           z=1 n=0 irq=0 | data address <- 2
001394 | mem   | pc=0033 acc=10          z=0 n=0 irq=0 | acc <- mem[2]
001395 | fetch | pc=0034 acc=10          z=0 n=0 irq=0 | 0033: st 65281
001396 | addr  | pc=0034 acc=10          z=0 n=0 irq=0 | data address <- 65281
001397 | mem   | pc=0034 acc=10          z=0 n=0 irq=0 | mem[65281] <- acc
001398 | fetch | pc=0035 acc=10          z=0 n=0 irq=0 | 0034: jmp 18
001399 | exec  | pc=0018 acc=10          z=0 n=0 irq=0 | pc <- 18
001400 | fetch | pc=0019 acc=10          z=0 n=0 irq=0 | 0018: ld 26
001401 | addr  | pc=0019 acc=10          z=0 n=0 irq=0 | data address <- 26
001402 | mem   | pc=0019 acc=0           z=1 n=0 irq=0 | acc <- mem[26]
001403 | fetch | pc=0020 acc=0           z=1 n=0 irq=0 | 0019: jz 35
001404 | exec  | pc=0035 acc=0           z=1 n=0 irq=0 | jz taken
001405 | fetch | pc=0036 acc=0           z=1 n=0 irq=0 | 0035: ret 0
001406 | exec  | pc=0017 acc=0           z=1 n=0 irq=0 | ret
001407 | fetch | pc=0018 acc=0           z=1 n=0 irq=0 | 0017: halt 0
001408 | exec  | pc=0018 acc=0           z=1 n=0 irq=0 | halt
ticks=1408
